Fea001,Fea002,Fea003,Fea004,Fea005,Fea006,Fea007,Fea008,Fea009,Fea010,Fea011,Fea012,CPU1,Mem1,CPU2,Mem2
650351,650475,51,35,51,35,51,35,500,500,25500,17500,3.743339,17.354012,1.128169,12.863922
517082,518913,51,35,51,35,51,35,500,500,25500,17500,4.078461,17.347717,0.515929,12.871552
1050379,1051894,51,35,51,35,51,35,500,500,25500,17500,3.91341,17.338943,0.282273,12.876511
384256,384733,51,35,51,35,51,35,500,500,25500,17500,4.664536,17.345905,0.304594,12.875938
259949,260349,51,35,51,35,51,35,500,500,25500,17500,3.999447,17.352867,0.325493,12.864876
1072693,1073254,51,35,51,35,51,35,500,500,25500,17500,3.152021,17.352295,2.985001,12.905693
711814,711402,51,35,51,35,51,35,500,500,25500,17500,3.159246,17.354774,0.225377,12.913895
327995,327977,51,35,51,35,51,35,500,500,25500,17500,4.339574,17.351437,0.22132,12.887955
543010,543620,51,35,51,35,51,35,500,500,25500,17500,4.30897,17.355728,3.215767,12.914276
245559,246242,51,35,51,35,51,35,500,500,25500,17500,5.246171,17.355156,0.417318,12.89463
1000093,1001073,51,35,51,35,51,35,500,500,25500,17500,4.184527,17.350388,0.362899,12.896919
305427,305311,51,35,51,35,51,35,500,500,25500,17500,3.871087,17.366791,1.136477,12.956619
600409,600708,51,35,51,35,51,35,500,500,25500,17500,4.362129,17.949677,3.91556,14.929199
1167645,1174538,51,35,51,35,51,35,500,500,25500,17500,4.410025,18.342209,1.050711,20.550728
1221997,1224935,51,35,51,35,51,35,500,500,25500,17500,4.410025,18.342209,1.050711,20.550728
392060,392125,51,35,51,35,51,35,500,500,25500,17500,4.410025,18.342209,1.050711,20.550728
620500,620233,51,35,51,35,51,35,500,500,25500,17500,4.173548,17.780304,0.638376,20.550728
1408639,1418246,51,35,51,35,51,35,500,500,25500,17500,4.173548,17.218399,0.226041,10.847664
767184,766779,51,35,51,35,51,35,500,500,25500,17500,4.173548,17.218399,0.226041,10.847664
428996,429735,51,35,51,35,51,35,500,500,25500,17500,4.173548,17.218399,0.226041,10.847664
751943,754444,51,35,51,35,51,35,500,500,25500,17500,4.405035,17.223358,0.171985,10.870934
612048,614739,51,35,51,35,51,35,500,500,25500,17500,3.831672,17.230988,0.216818,11.120796
226000,226102,51,35,51,35,51,35,500,500,25500,17500,4.596632,17.219543,1.330583,11.157227
2799012,2799613,51,35,51,35,51,35,1000,1000,51000,35000,4.513878,17.225265,0.268602,11.283684
1593241,1594886,51,35,51,35,51,35,1000,1000,51000,35000,4.360279,17.219543,0.16932,11.290741
1929558,1930225,51,35,51,35,51,35,1000,1000,51000,35000,4.238772,17.226982,0.192914,11.329269
3516246,3518238,51,35,51,35,51,35,1000,1000,51000,35000,4.552405,17.230606,0.161621,11.365318
3177427,3178237,51,35,51,35,51,35,1000,1000,51000,35000,4.687991,17.222786,1.934715,11.375046
1802189,1803224,51,35,51,35,51,35,1000,1000,51000,35000,3.639859,17.22908,0.178894,11.768627
1574186,1574281,51,35,51,35,51,35,1000,1000,51000,35000,4.03394,17.230415,0.411503,11.769676
1974367,1972090,51,35,51,35,51,35,698,699,35598,24465,4.419823,17.237663,0.201727,11.820221
144344,143841,51,35,51,35,51,35,188,189,9588,6615,3.673316,17.239189,0.87268,11.857224
1147924,1148831,51,35,51,35,51,35,927,926,47277,32410,4.754319,17.268753,0.259785,11.892319
2518631,2519322,51,35,51,35,51,35,1000,1000,51000,35000,4.529466,17.269516,0.372089,11.891937
1328772,1329857,51,35,51,35,51,35,1000,1000,51000,35000,3.768277,17.274475,0.193448,11.905289
1512033,1512255,51,35,51,35,51,35,1000,1000,51000,35000,4.639862,17.280769,0.888825,11.966705
1450913,1451215,51,35,51,35,51,35,1000,1000,51000,35000,4.076888,17.317009,0.368571,12.200928
1660939,1664304,51,35,51,35,51,35,1000,1000,51000,35000,4.696223,17.312241,0.45036,12.202644
3213175,3219511,51,35,51,35,51,35,1000,1000,51000,35000,4.022889,17.310333,0.122192,12.196541
1784803,1787077,51,35,51,35,51,35,1000,1000,51000,35000,3.721566,17.311478,1.055292,12.268639
1722746,1724035,51,35,51,35,51,35,1000,1000,51000,35000,3.853517,17.305374,1.449637,12.295723
2647529,2648457,51,35,51,35,51,35,1000,1000,51000,35000,3.272053,17.311859,1.566856,12.301636
2931719,2931541,51,35,51,35,51,35,1000,1000,51000,35000,3.433845,17.305946,0.154263,12.29372
1692272,1692504,51,35,51,35,51,35,1000,1000,51000,35000,4.382822,17.307758,0.173524,12.289619
1552880,1552079,51,35,51,35,51,35,1000,1000,51000,35000,4.124054,17.305565,1.681834,12.292767
2193109,2193385,51,35,51,35,51,35,1000,1000,51000,35000,5.303894,17.315292,0.165105,12.290668
1736886,1738038,51,35,51,35,51,35,1000,1000,51000,35000,3.912208,17.316246,1.223197,12.323761
2101412,2102363,51,35,51,35,51,35,1000,1000,51000,35000,4.747138,17.30547,0.278667,12.319946
2517923,2518055,51,35,51,35,51,35,1000,1000,51000,35000,4.110474,17.308235,0.404943,12.321854
2101592,2102040,51,35,51,35,51,35,1000,1000,51000,35000,4.20429,17.323875,1.834235,12.324524
2487846,2488619,51,35,51,35,51,35,1000,1000,51000,35000,3.083811,17.315674,0.154705,12.332153
3256384,3256919,51,35,51,35,51,35,1000,1000,51000,35000,3.675578,17.309761,0.564475,12.332058
1501893,1502263,51,35,51,35,51,35,1000,1000,51000,35000,4.11241,17.315483,0.175783,12.325096
2594237,2594510,51,35,51,35,51,35,1000,1000,51000,35000,3.464993,17.320824,0.162862,12.339401
1838029,1839015,51,35,51,35,51,35,1000,1000,51000,35000,3.95415,17.314148,0.197344,12.511921
2771934,2772736,51,35,51,35,51,35,1000,1000,51000,35000,4.159478,17.32769,0.175105,12.500572
2467410,2467388,51,35,51,35,51,35,1000,1000,51000,35000,3.496914,17.319107,0.826032,12.513065
2047546,2047590,51,35,51,35,51,35,1000,1000,51000,35000,3.245439,17.315102,1.333893,12.508965
1649294,1649768,51,35,51,35,51,35,1000,1000,51000,35000,4.065386,17.322826,0.395865,12.51049
2093380,2093881,51,35,51,35,51,35,1000,1000,51000,35000,4.021152,17.32378,0.409931,12.50267
3388991,3389677,51,35,51,35,51,35,1000,1000,51000,35000,4.682032,17.321205,1.17381,12.516594
2464558,2465086,51,35,51,35,51,35,1000,1000,51000,35000,4.286698,17.330551,0.668593,12.513924
1712304,1709347,51,35,51,35,51,35,1000,1000,51000,35000,4.565976,17.322731,0.120579,12.522125
2351631,2352527,51,35,51,35,51,35,1000,1000,51000,35000,3.683282,17.328644,0.273878,12.517262
2701467,2701896,51,35,51,35,51,35,1000,1000,51000,35000,4.666856,17.340469,0.197297,12.508202
1981131,1982041,51,35,51,35,51,35,1000,1000,51000,35000,3.789459,17.323685,0.168356,12.510872
2156623,2157219,51,35,51,35,51,35,1000,1000,51000,35000,3.945527,17.333603,0.483333,12.512684
1301274,1302307,51,35,51,35,51,35,1000,1000,51000,35000,3.669354,17.323494,1.649806,12.517548
3503224,3504575,51,35,51,35,51,35,1000,1000,51000,35000,4.330908,17.336845,0.839471,12.517738
1867229,1868363,51,35,51,35,51,35,1000,1000,51000,35000,3.562868,17.328072,2.113268,12.514687
2070387,2071610,51,35,51,35,51,35,1000,1000,51000,35000,4.571501,17.323303,0.158784,12.525749
3748593,3749692,51,35,51,35,51,35,1000,1000,51000,35000,3.746951,17.327118,0.45351,12.537003
2202493,2202641,51,35,51,35,51,35,1000,1000,51000,35000,3.576959,17.33284,1.442517,12.53109
2331333,2331391,51,35,51,35,51,35,1000,1000,51000,35000,3.527541,17.337799,0.340121,12.837696
1849138,1848874,51,35,51,35,51,35,1000,1000,51000,35000,3.893815,17.342758,0.366428,12.828445
1918382,1918374,51,35,51,35,51,35,1000,1000,51000,35000,3.886556,17.326164,1.183996,12.842178
3003737,3004206,51,35,51,35,51,35,1000,1000,51000,35000,3.95583,17.33036,2.09355,12.838364
2630603,2631512,51,35,51,35,51,35,1000,1000,51000,35000,4.486782,17.341995,0.404536,12.836647
2332099,2332449,51,35,51,35,51,35,1000,1000,51000,35000,4.945843,17.334938,0.300987,12.836838
1993857,1993221,51,35,51,35,51,35,1000,1000,51000,35000,3.458655,17.324638,0.216685,12.841988
2910096,2909618,51,35,51,35,51,35,1000,1000,51000,35000,3.678657,17.327309,0.164874,12.848091
2337893,2339078,51,35,51,35,51,35,1000,1000,51000,35000,4.378792,17.330551,2.307792,12.848091
1073736,1074344,51,35,51,35,51,35,1000,1000,51000,35000,3.750528,17.346954,0.229336,12.837791
1966139,1966294,51,35,51,35,51,35,1000,1000,51000,35000,4.108003,17.333221,1.221538,12.84256
1238905,1239061,51,35,51,35,51,35,931,931,47481,32585,2.829899,17.340279,3.323357,12.849236
161523,161457,51,35,51,35,51,35,232,232,11832,8120,3.778111,17.337608,0.14269,12.843895
1532630,1533163,51,35,51,35,51,35,728,728,37128,25480,4.338199,17.337418,0.161982,12.853432
1683344,1684343,51,35,51,35,51,35,1000,1000,51000,35000,3.779342,17.340279,1.059454,12.845421
1943517,1944123,51,35,51,35,51,35,1000,1000,51000,35000,4.057142,17.334938,1.692031,12.841415
1738499,1738287,51,35,51,35,51,35,1000,1000,51000,35000,4.2173,17.342377,0.334051,12.834549
2608216,2608502,51,35,51,35,51,35,1000,1000,51000,35000,4.148438,17.341804,0.660401,12.836266
1561449,1562377,51,35,51,35,51,35,1000,1000,51000,35000,3.477614,17.354965,0.389918,12.844849
2433003,2436062,51,35,51,35,51,35,1000,1000,51000,35000,3.897023,17.342949,1.094792,12.841225
1992567,1993599,51,35,51,35,51,35,1000,1000,51000,35000,3.450057,17.349243,0.165593,12.853241
1829930,1830317,51,35,51,35,51,35,1000,1000,51000,35000,3.91005,17.332459,0.256461,12.850761
2396390,2396884,51,35,51,35,51,35,1000,1000,51000,35000,3.790856,17.349625,0.362324,12.860107
3168186,3169455,51,35,51,35,51,35,1000,1000,51000,35000,4.274629,17.341042,1.182187,12.851715
2011953,2012518,51,35,51,35,51,35,1000,1000,51000,35000,4.952851,17.345619,0.179893,12.855911
1922243,1922079,51,35,51,35,51,35,1000,1000,51000,35000,3.53896,17.338943,0.177617,12.865257
3074059,3074272,51,35,51,35,51,35,1000,1000,51000,35000,3.851734,17.343426,0.969169,12.863731
2474516,2474632,51,35,51,35,51,35,1000,1000,51000,35000,4.666246,17.344093,0.477001,12.852669
1115864,1116007,51,35,51,35,51,35,1000,1000,51000,35000,4.597039,17.350006,0.396647,12.865829
2344765,2344714,51,35,51,35,51,35,1000,1000,51000,35000,4.274574,17.345047,0.620322,12.852097
2665415,2666969,51,35,51,35,51,35,1000,1000,51000,35000,3.753156,17.34314,0.456093,12.861919
2451528,2452219,51,35,51,35,51,35,1000,1000,51000,35000,4.757121,17.355537,1.529394,12.862778
1090539,1090631,51,35,51,35,51,35,1000,1000,51000,35000,3.569094,17.347336,0.306011,12.861061
2766917,2767885,51,35,51,35,51,35,1000,1000,51000,35000,4.113006,17.354584,0.340291,12.872505
1379635,1380211,51,35,51,35,51,35,1000,1000,51000,35000,4.21757,17.350197,2.028711,12.868118
3500838,3503102,51,35,51,35,51,35,1000,1000,51000,35000,4.776302,17.344856,0.216598,12.86993
1849260,1849480,51,35,51,35,51,35,1000,1000,51000,35000,2.190183,17.338943,0.282273,12.876511
2797912,2798750,51,35,51,35,51,35,1000,1000,51000,35000,4.128461,17.353821,1.188949,12.870979
1478496,1479470,51,35,51,35,51,35,1000,1000,51000,35000,4.149552,17.344093,0.545204,12.873459
1569805,1569957,51,35,51,35,51,35,1000,1000,51000,35000,4.670298,17.342567,1.998647,12.881088
2827813,2829544,51,35,51,35,51,35,1000,1000,51000,35000,3.493271,17.348862,0.277634,12.902069
1520363,1520992,51,35,51,35,51,35,1000,1000,51000,35000,4.018369,17.354202,0.239539,12.903976
3109605,3110661,51,35,51,35,51,35,1000,1000,51000,35000,4.560975,17.355156,3.215767,12.893486
1548620,1549691,51,35,51,35,51,35,1000,1000,51000,35000,4.411039,17.354393,1.350542,12.905693
2009887,2010695,51,35,51,35,51,35,1000,1000,51000,35000,3.315513,17.360306,4.300997,12.903595
2267595,2268363,51,35,51,35,51,35,1000,1000,51000,35000,3.134758,17.345238,0.725067,12.904167
1864876,1865120,51,35,51,35,51,35,1000,1000,51000,35000,4.440112,17.652512,3.969671,13.959885
1216201,1216625,51,35,51,35,51,35,1000,1000,51000,35000,4.410025,18.342209,4.159252,20.858574
2284081,2285787,51,35,51,35,51,35,1000,1000,51000,35000,4.855885,18.346214,7.118947,20.547104
2069299,2069928,51,35,51,35,51,35,1000,1000,51000,35000,4.855885,18.346214,7.118947,20.547104
905588,905508,51,35,51,35,51,35,1000,1000,51000,35000,4.855885,18.346214,7.118947,20.547104
2287260,2288092,51,35,51,35,51,35,1000,1000,51000,35000,4.173548,17.218399,0.226041,10.847664
265261309,265221625,51,35,51,35,51,35,6451,6452,329001,225820,4.173548,17.218399,0.226041,10.847664
101421193,100595625,51,35,51,35,51,35,5855,5853,298605,204855,4.173548,17.218399,0.226041,10.847664
7061827,6980860,51,35,51,35,51,35,1688,1687,86088,59045,4.405035,17.223358,0.171985,10.868931
245203295,245207684,51,35,51,35,51,35,6433,6433,328083,225155,4.530331,17.230988,0.156267,11.117554
261841020,261802537,51,35,51,35,51,35,6451,6452,329001,225820,4.488163,17.219543,1.195784,11.201286
261624737,261588242,51,35,51,35,51,35,6460,6461,329460,226135,4.284881,17.222404,0.207425,11.292267
14935893,15014029,51,35,51,35,51,35,2522,2522,128622,88270,4.238772,17.226982,0.662215,11.31382
97917824,97917465,51,35,51,35,51,35,5848,5848,298248,204680,4.896014,17.233276,0.808665,11.36198
256382617,256382786,51,35,51,35,51,35,6389,6389,325839,223615,4.687991,17.222786,1.249224,11.375046
255765811,255728891,51,35,51,53,51,35,6422,6423,327522,224823,2.770555,17.229843,0.178894,11.770821
70526544,71030702,51,35,51,35,51,35,5690,5694,290190,199290,4.03394,17.230415,0.411503,11.769676
18634916,18641740,51,35,51,35,51,35,2920,2919,148920,102165,4.419823,17.237663,0.201727,11.820221
246212136,246215439,51,35,51,35,51,35,6424,6424,327624,224840,4.249463,17.243099,0.87268,11.873436
258832156,258835967,51,35,51,35,51,35,6472,6472,330072,226520,4.524477,17.274666,0.392017,11.892509
263925067,263928288,51,35,51,35,51,35,6462,6462,329562,226170,3.49651,17.269516,0.641266,11.900902
20075933,20319062,51,35,51,35,51,35,3430,3432,174930,120120,4.639862,17.280769,0.529192,11.956596
58167071,57852560,51,35,51,35,51,35,5625,5624,286875,196840,4.076888,17.317009,0.368571,12.200928
260766125,260769418,51,35,51,35,51,35,6416,6416,327216,224560,4.106196,17.320442,1.488771,12.201309
259599815,259603687,51,35,51,35,51,35,6412,6412,327012,224420,3.939832,17.302513,1.482166,12.227821
136539356,137059294,51,35,51,35,51,35,6008,6011,306408,210385,4.633424,17.304802,1.020654,12.278557
1657345,1658986,51,35,51,35,51,35,1043,1042,53193,36470,3.859623,17.300034,0.31388,12.293053
255147738,255151319,51,35,51,35,51,35,6392,6392,325992,223720,3.433845,17.305946,0.151255,12.28981
248408688,248410075,51,35,51,35,51,35,6432,6432,328032,225120,4.463805,17.30423,0.173524,12.289619
266311511,266312874,51,35,51,35,51,35,6419,6419,327369,224665,4.190524,17.305756,1.881276,12.293053
49251388,49135294,51,35,51,35,51,35,5028,5029,256428,176015,4.521593,17.311287,0.203527,12.30526
29058927,29067232,51,35,51,35,51,35,3817,3816,194667,133560,5.400233,17.305946,0.338602,12.331581
298713658,298691367,51,35,51,35,51,35,6397,6397,326247,223895,3.804116,17.318726,0.295823,12.327766
257647702,257650574,51,35,51,35,51,35,6463,6463,329613,226205,3.879188,17.316246,1.373498,12.335777
163766700,164239766,51,35,51,35,51,35,6149,6151,313599,215285,4.283557,17.315674,0.60091,12.325859
617865,620043,51,35,51,35,51,35,395,394,20145,13790,2.885679,17.315674,1.562647,12.332726
245825668,245828577,51,35,51,35,51,35,6440,6440,328440,225400,4.641519,17.309761,1.590136,12.34169
252288737,252290668,51,35,51,35,51,35,6457,6457,329307,225995,3.544407,17.315292,0.162862,12.339401
242582738,242586029,51,35,51,35,51,35,6448,6448,328848,225680,3.95415,17.320633,0.151549,12.509727
58869333,57970205,51,35,51,35,51,35,5386,5382,274686,188370,4.105427,17.331314,0.437566,12.501717
21117352,21122498,51,35,51,35,51,35,3261,3260,166311,114100,5.194334,17.321777,2.776428,12.508965
253171254,253172824,51,35,51,35,51,35,6405,6405,326655,224175,3.928403,17.322159,0.3798,12.508011
243678677,243680794,51,35,51,35,51,35,6385,6385,325635,223475,3.97206,17.319298,0.409931,12.50267
247729494,247729489,51,35,51,35,51,35,6447,6447,328797,225645,4.682032,17.324352,0.656674,12.516594
7028060,7282798,51,35,51,35,51,35,1814,1818,92514,63630,3.222754,17.322731,1.219857,12.514114
130169282,130169669,51,35,51,35,51,35,6000,6000,306000,210000,4.46359,17.323112,1.62841,12.516594
261782613,261745107,51,35,51,35,51,35,6439,6440,328389,225400,3.204779,17.335129,0.751793,12.515259
244419942,244384209,51,35,51,35,51,35,6406,6407,326706,224245,3.820101,17.328262,0.149107,12.507629
48693054,48458384,51,35,51,35,51,35,5157,5167,263007,180845,4.259223,17.325592,0.515028,12.510681
26122819,26131477,51,35,51,35,51,35,3393,3392,173043,118720,4.145136,17.333984,0.28999,12.503433
248373101,248340052,51,35,51,35,51,35,6436,6437,328236,225295,4.145416,17.31987,2.285976,12.532043
252625910,252586741,51,35,51,35,51,35,6409,6410,326859,224350,4.019885,17.331505,0.449199,12.520599
244205845,244364195,51,35,51,35,51,35,6308,6309,321708,220815,4.239126,17.327118,0.179219,12.525749
5673136,5650759,51,35,51,35,51,35,1449,1455,73899,50925,4.41743,17.321205,0.190464,12.529564
160954465,160955395,51,35,51,35,51,35,6078,6078,309978,212730,4.044405,17.33284,0.153152,12.537766
259673487,259634747,51,35,51,35,51,35,6400,6401,326400,224035,3.439296,17.331314,0.700914,12.52594
274082150,274041542,51,35,51,35,51,35,6504,6505,331704,227675,3.527541,17.337799,0.265371,12.841988
38279271,38319560,51,35,51,35,51,35,4430,4423,225930,154805,4.046216,17.340565,0.366428,12.828445
35673485,35681757,51,35,51,35,51,35,4410,4409,224910,154315,4.869374,17.338943,2.27152,12.845612
254478130,254480859,51,35,51,35,51,35,6395,6395,326145,223825,3.428712,17.33036,3.006758,12.832737
248921247,248922056,51,35,51,35,51,35,6474,6474,330174,226590,4.125757,17.335701,0.205924,12.836838
211212055,211027417,51,35,51,35,51,35,6237,6239,318087,218365,3.936268,17.328262,0.216685,12.841988
707561,703950,51,35,51,35,51,35,584,587,29784,20545,3.678657,17.327309,0.164874,12.848091
221335081,221427794,51,35,51,35,51,35,6322,6323,322422,221305,4.378792,17.330551,1.960086,12.842369
254104282,254105298,51,35,51,35,51,35,6404,6404,326604,224140,3.575097,17.338181,0.276416,12.842941
274212724,274213801,51,35,51,35,51,35,6445,6445,328695,225575,3.342781,17.334461,1.518834,12.83741
92683669,91926688,51,35,51,35,51,35,5792,5791,295392,202685,4.047335,17.339325,1.124076,12.848473
8879737,8884653,51,35,51,35,51,35,2166,2165,110466,75775,4.651468,17.335892,0.168111,12.856483
252937531,252939089,51,35,51,35,51,35,6411,6411,326961,224385,3.919627,17.339897,0.162539,12.851334
255728795,255732127,51,35,51,35,51,35,6407,6407,326757,224245,4.221125,17.334938,1.692031,12.841415
269836804,269837885,51,35,51,35,51,35,6465,6465,329715,226275,4.2173,17.342377,0.334051,12.834549
23865731,23770524,51,35,51,35,51,35,3495,3492,178245,122220,4.273228,17.345238,2.417514,12.838364
53612886,53611090,51,35,51,35,51,35,5369,5369,273819,187915,3.455831,17.348099,0.222453,12.84523
282186796,282188948,51,35,51,35,51,35,6502,6502,331602,227570,4.411331,17.342758,0.179381,12.854004
253645711,253646545,51,35,51,35,51,35,6441,6441,328491,225435,3.844383,17.342377,1.301228,12.852097
168322728,168981388,51,35,51,35,51,35,6089,6094,310539,213290,4.003688,17.341614,0.220516,12.862778
643595,645312,51,35,51,35,51,35,432,431,22032,15085,4.17419,17.344666,0.329435,12.856293
251645479,251653762,51,35,51,35,51,35,6480,6480,330480,226800,5.2752,17.342377,0.240106,12.863445
263153576,263154377,51,35,51,35,51,35,6411,6411,326961,224385,4.156,17.338753,0.183981,12.861633
270765922,270767890,51,35,51,35,51,35,6452,6452,329052,225820,3.50704,17.349529,0.289084,12.854958
21816422,22676804,51,35,51,35,51,35,3063,3061,156213,107135,4.225062,17.355919,0.205818,12.851524
70463638,70105152,51,35,51,35,51,35,5716,5715,291516,200025,4.936225,17.349625,0.396647,12.858772
247822996,247825572,51,35,51,35,51,35,6367,6367,324717,222845,4.274574,17.345047,0.571491,12.852097
268909703,268908921,51,35,51,35,51,35,6508,6508,331908,227780,3.753156,17.348576,0.431707,12.864113
94448999,95120157,51,35,51,35,51,35,5823,5821,296973,203735,4.981259,17.354584,1.673167,12.862778
7455359,7459628,51,35,51,35,51,35,1890,1889,96390,66115,3.470232,17.350006,0.219507,12.866211
249819788,249819347,51,35,51,35,51,35,6414,6414,327114,224490,3.65471,17.354202,0.333714,12.87384
245558073,245556120,51,35,51,35,51,35,6413,6413,327063,224455,3.743339,17.354012,1.128169,12.863922
257335190,257335571,51,35,53,35,51,35,6405,6405,326657,224175,3.607806,17.349148,0.515929,12.871552
10141401,9980953,51,35,51,35,51,35,2280,2280,116280,79800,3.917506,17.345047,0.176946,12.879944
116142522,116142323,51,35,51,35,51,35,5922,5922,302022,207270,3.820006,17.347336,0.22122,12.878227
299884721,299840315,51,35,51,35,51,35,6457,6458,329307,226030,3.999447,17.352867,1.308391,12.864876
257323995,257324987,51,35,51,35,51,35,6387,6387,325737,223545,4.035362,17.357636,2.985001,12.905693
92222524,92048142,51,35,51,35,51,35,5772,5774,294372,202090,4.149952,17.360497,0.280429,12.891197
11800237,11807319,51,35,51,35,51,35,2012,2011,102612,70385,4.08831,17.361069,0.209369,12.894821
279384685,279343381,51,35,51,35,51,35,6493,6494,331143,227290,4.136433,17.357063,0.852474,12.911415
266702008,266661572,51,35,51,35,51,35,6395,6396,326145,223860,3.547071,17.357445,0.621446,12.898827
187801910,189538748,51,35,51,35,51,35,6182,6188,315282,216580,3.871087,17.366791,1.136477,12.956619
270072,269323,51,35,51,35,51,35,344,345,17544,12075,4.362129,17.949677,3.91556,14.929199
244369351,244409204,51,35,51,35,51,35,6368,6367,324768,222845,4.855885,18.346214,7.118947,20.547104
271136596,271138284,51,35,51,35,51,35,6459,6459,329409,226065,7.907651,18.348503,6.912696,20.56694
257446028,257406416,51,35,51,35,51,35,6464,6465,329664,226275,7.907651,18.348503,6.912696,20.56694
104215223,103445163,51,35,51,35,51,35,5904,5901,301104,206535,6.040599,18.348503,0.226041,15.707302
5941648,5947440,51,35,51,35,51,35,1666,1665,84966,58275,4.173548,17.218399,0.226041,10.847664
261827288,261827809,51,35,51,35,51,35,6458,6458,329358,226030,4.173548,17.218399,0.226041,10.847664
265359177,265317090,51,35,51,35,51,35,6428,6429,327828,225015,3.876664,17.218399,0.226041,10.847664
256475070,256474349,51,35,51,35,51,35,6425,6425,327675,224875,3.890156,17.230797,0.127068,10.954666
11796237,11615127,51,35,51,35,51,35,2518,2521,128418,88235,4.596632,17.219543,1.460835,11.141396
94251130,94252710,51,35,51,35,51,35,5838,5838,297738,204330,4.472777,17.225361,0.732193,11.242485
271323236,271325670,51,35,51,35,51,35,6463,6463,329613,226205,4.360279,17.219543,0.16932,11.290741
258096337,258098904,51,35,51,35,51,35,6441,6441,328491,225435,4.238772,17.226982,0.427565,11.31382
103838657,104592351,51,35,51,35,51,35,5867,5871,299217,205485,4.208797,17.227936,0.144748,11.365223
4368844,4371449,51,35,51,35,51,35,1693,1692,86343,59220,4.687991,17.222786,1.249224,11.378288
271824220,271824168,51,35,51,35,51,35,6487,6487,330837,227045,3.205207,17.22908,0.178894,11.770821
278106436,278107463,51,35,51,35,51,35,6466,6466,329766,226310,3.834161,17.236805,0.191374,11.767387
271028571,271031014,51,35,51,35,51,35,6435,6435,328185,225225,3.605044,17.232513,1.609303,11.831474
26253714,26104676,51,35,51,35,51,35,3505,3512,178755,122920,4.249463,17.247009,0.87268,11.873436
55750849,55544818,51,35,51,35,51,35,5365,5364,273615,187740,4.524477,17.274666,0.386961,11.892509
253121593,253124367,51,35,51,35,51,35,6444,6444,328644,225540,3.49651,17.269516,0.204869,11.900902
250405697,250408266,51,35,51,35,51,35,6452,6452,329052,225820,4.382063,17.277336,0.529192,11.956596
159718939,159663662,51,35,51,35,51,35,6109,6109,311559,213815,4.076888,17.317009,0.368571,12.200928
672257,673831,51,35,51,35,51,35,599,598,30549,20930,4.696223,17.312241,0.45036,12.202644
267209446,267211358,51,35,51,35,51,35,6475,6475,330225,226625,4.022889,17.310333,0.1125,12.200165
250577382,250577434,51,35,51,35,51,35,6441,6441,328491,225435,3.940371,17.305374,1.903014,12.273598
247330327,247332446,51,35,51,35,51,35,6386,6386,325686,223510,3.853517,17.300034,0.140813,12.286758
31678572,31085355,51,35,51,35,51,35,3860,3862,196860,135170,4.12272,17.311859,0.151255,12.28981
47009082,47018675,51,35,51,35,51,35,4935,4934,251685,172690,4.301839,17.30423,0.173524,12.291622
252979245,252980600,51,35,51,35,51,35,6377,6377,325227,223195,4.124054,17.305565,1.059975,12.288857
265205802,265211681,51,35,51,35,51,35,6450,6450,328950,225750,4.328544,17.314148,0.165105,12.288666
193494914,192203253,51,35,51,35,51,35,6194,6191,315894,216685,4.123306,17.317772,1.598501,12.319374
0,0,51,35,51,35,51,35,37,38,1887,1330,4.560343,17.302132,0.31179,12.319946
257463587,257305232,51,35,51,35,51,35,6419,6418,327369,224630,4.110474,17.308235,1.021223,12.321854
261255985,261255292,51,35,51,35,51,35,6424,6424,327624,224840,4.296454,17.325592,0.552263,12.322044
273968544,273968866,51,35,51,35,51,35,6467,6467,329817,226345,3.599437,17.315292,2.430172,12.333393
198365,197945,51,35,51,35,51,35,100,100,5100,3500,4.958788,17.309761,0.698704,12.339973
0,0,51,35,51,35,51,35,100,100,5100,3500,3.62382,17.309761,0.162862,12.339401
0,0,51,35,51,35,51,35,100,100,5100,3500,3.839671,17.311954,0.24314,12.513733
18313,18569,51,35,51,35,51,35,100,100,5100,3500,3.755539,17.321205,0.433376,12.509346
0,0,51,35,51,35,51,35,100,100,5100,3500,3.97062,17.326164,0.416097,12.51049
0,0,51,35,51,35,51,35,100,100,5100,3500,3.209673,17.316437,1.229584,12.518883
0,0,51,35,51,35,51,35,100,100,5100,3500,3.928403,17.322159,0.395865,12.508011
262079,264816,51,35,51,35,51,35,100,100,5100,3500,3.97206,17.32378,0.409931,12.50267
0,0,51,35,51,35,51,35,100,100,5100,3500,4.682032,17.321205,1.17381,12.516594
0,0,51,35,51,35,51,35,100,100,5100,3500,3.222754,17.322731,1.219857,12.514114
0,0,51,35,51,35,51,35,100,100,5100,3500,4.46359,17.323112,1.62841,12.516594
0,0,51,35,51,35,51,35,100,100,5100,3500,3.204779,17.335129,0.41633,12.515259
0,0,51,35,51,35,51,35,100,100,5100,3500,3.820101,17.328262,0.149107,12.507629
0,0,51,35,51,35,51,35,100,100,5100,3500,4.259223,17.325592,0.186918,12.515163
0,0,51,35,51,35,51,35,100,100,5100,3500,4.319147,17.333984,0.28999,12.503433
0,0,51,35,51,35,51,35,100,100,5100,3500,4.145416,17.31987,2.285976,12.532043
0,0,51,35,51,35,51,35,100,100,5100,3500,4.019885,17.331505,0.449199,12.520599
0,0,51,35,51,35,51,35,100,100,5100,3500,3.562868,17.333984,1.146244,12.520218
0,0,51,35,51,35,51,35,100,100,5100,3500,4.401124,17.321205,0.158784,12.525749
