Fea001|Fea002|Fea003|Fea004|Fea005|Fea006|Fea007|Fea008|Fea009|Fea010|Fea011|Fea012|Mem1|Mem2
263899333|263902328|51|35|51|35|51|35|6496|6496|331296|227360|17.305946|12.331581
112318756|112004785|51|35|51|35|51|35|5907|5906|301257|206710|17.318726|12.327766
1878272|1880252|51|35|51|35|51|35|1243|1242|63393|43470|17.320251000000003|12.324142
256725258|256728276|51|35|51|35|51|35|6441|6441|328491|225435|17.325592|12.322044
247172723|247178169|51|35|51|35|51|35|6476|6476|330276|226660|17.315673999999998|12.331963
242949738|242951163|51|35|51|35|51|35|6367|6367|324717|222845|17.309760999999998|12.34169
53623831|53781463|51|35|51|35|51|35|5283|5274|269433|184590|17.309760999999998|12.34045
25305380|25314823|51|35|51|35|51|35|3426|3425|174726|119875|17.314148|12.514114
268572164|268533964|51|35|51|35|51|35|6404|6405|326604|224175|17.321205|12.506485000000001
247607424|247569389|51|35|51|35|51|35|6389|6390|325839|223650|17.321776999999997|12.510489999999999
251686116|251649181|51|35|51|35|51|35|6438|6439|328338|225365|17.324638|12.507819999999999
13416738|13428271|51|35|51|35|51|35|2387|2385|121737|83475|17.31987|12.50515
119952493|119950536|51|35|51|35|51|35|5907|5907|301257|206745|17.327499|12.516594
255134094|255136384|51|35|51|35|51|35|6417|6417|327267|224595|17.324829|12.508392
257613331|257645392|51|35|51|35|51|35|6398|6400|326298|224000|17.32254|12.51297
133198528|132301282|51|35|51|35|51|35|5944|5941|303144|207935|17.321587|12.51545
2592003|2594933|51|35|51|35|51|35|931|930|47481|32550|17.322731|12.520980999999999
249073038|249072742|51|35|51|35|51|35|6447|6447|328797|225645|17.323685|12.510872
237501117|237499937|51|35|51|35|51|35|6416|6416|327216|224560|17.329025|12.511444000000001
246084669|246045176|51|35|51|35|51|35|6470|6471|329970|226485|17.328453|12.517548
30516215|30662220|51|35|51|35|51|35|3971|3969|202521|138915|17.326926999999998|12.523651
55094047|54824845|51|35|51|35|51|35|4985|4984|254235|174440|17.330932999999998|12.524414
270149360|270151574|51|35|51|35|51|35|6387|6387|325737|223545|17.321205|12.536812
247739653|247740541|51|35|51|35|51|35|6414|6414|327114|224490|17.327118|12.537003
164261408|164317515|51|35|51|35|51|35|6143|6143|313293|215005|17.331314000000003|12.52594
2148|2397|51|35|51|35|51|35|159|160|8109|5600|17.329597|12.841606
235991876|235993960|51|35|51|35|51|35|6365|6365|324615|222775|17.332459|12.834549
245885590|245889578|51|35|51|35|51|35|6439|6439|328389|225365|17.333508|12.837601
260447267|260446082|51|35|51|35|51|35|6450|6450|328950|225750|17.347527|12.829208
21458796|21260101|51|35|51|35|51|35|3454|3451|176154|120785|17.33532|12.836838
60224261|60235403|51|35|51|35|51|35|5578|5577|284478|195195|17.324638|12.841988
261723865|261725962|51|35|51|35|51|35|6432|6432|328032|225120|17.330551|12.839508
258922514|258926044|51|35|51|35|51|35|6435|6435|328185|225225|17.339897|12.83617
145070791|143623513|51|35|51|35|51|35|6090|6085|310590|212975|17.335701|12.84256
1594106|1596472|51|35|51|35|51|35|634|633|32334|22155|17.349242999999998|12.847996
260594456|260596760|51|35|51|35|51|35|6452|6452|329052|225820|17.345619|12.838745
267181317|267180820|51|35|51|35|51|35|6487|6487|330837|227045|17.335892|12.856483
263615297|263616448|51|35|51|35|51|35|6423|6423|327573|224805|17.340088|12.849712
21440689|21344618|51|35|51|35|51|35|3230|3227|164730|112945|17.334938|12.84914
73081166|73081598|51|35|51|35|51|35|5743|5743|292893|201005|17.342377|12.834549
259361660|259362642|51|35|51|35|51|35|6450|6450|328950|225750|17.348671|12.837982
257029441|257028398|51|35|51|35|51|35|6454|6454|329154|225890|17.337227|12.844372
269941963|269945107|51|35|51|35|51|35|6403|6403|326553|224105|17.337418|12.853432000000002
10469145|10465226|51|35|51|53|51|35|2211|2212|112761|77438|17.342377|12.859154
119669925|119672741|51|35|51|35|51|35|5937|5937|302787|207795|17.347813000000002|12.860107000000001
262320907|262322383|51|35|51|35|51|35|6384|6384|325584|223440|17.342949|12.863541
257593354|257593188|51|35|51|35|51|35|6456|6456|329256|225960|17.345047|12.855911
100376609|100245047|51|35|51|35|51|35|5849|5846|298299|204610|17.338943|12.865257000000001
5224337|5227517|51|35|51|35|51|35|1673|1672|85323|58520|17.336464000000003|12.872505
266370930|266377168|51|35|51|35|51|35|6438|6438|328338|225330|17.333984|12.86087
260790360|260792375|51|35|51|35|51|35|6475|6475|330225|226625|17.346001|12.878608999999999
255021942|254982254|51|35|51|35|51|35|6480|6481|330480|226835|17.354012|12.852859
12454302|12319652|51|35|51|35|51|35|2231|2226|113781|77910|17.355536999999998|12.861538000000001
120693330|120694371|51|35|51|35|51|35|5985|5985|305235|209475|17.350673999999998|12.865639
276544827|276547017|51|35|51|35|51|35|6440|6440|328440|225400|17.351198|12.872505
270247827|270208856|51|35|51|35|51|35|6449|6450|328899|225750|17.354012|12.863922
52840679|52832435|51|35|51|35|51|35|5327|5319|271677|186165|17.344856|12.874413
20269566|20275917|51|35|51|35|51|35|3397|3396|173247|118860|17.338943|12.876511
253301377|253267513|51|35|51|35|51|35|6450|6451|328950|225785|17.344475|12.875938
273403417|273406788|51|35|51|35|51|35|6472|6472|330072|226520|17.352867|12.864875999999999
246463041|247536007|51|35|51|35|51|35|6380|6383|325380|223405|17.352295|12.905693
4170162|4179892|51|35|51|35|51|35|1499|1496|76449|52360|17.354774|12.913895
169522316|169525201|51|35|51|35|51|35|6183|6183|315333|216405|17.348671|12.887955
257887942|257891391|51|35|51|35|51|35|6440|6440|328440|225400|17.359734|12.911415
264644950|264604935|51|35|51|35|51|35|6448|6449|328848|225715|17.35611|12.903595
84722163|84943362|51|35|51|35|51|35|5768|5768|294168|201880|17.366791|12.956619
10618718|10623919|51|35|51|35|51|35|2261|2260|115311|79100|18.263054|14.929198999999999
273895913|273897354|51|35|51|35|51|35|6435|6435|328185|225225|18.263054|20.690154999999997
264392198|264393117|51|35|51|35|51|35|6439|6439|328389|225365|18.263054|20.690154999999997
232332572|232336985|51|35|51|35|51|35|6391|6391|325941|223685|18.263054|20.690154999999997
31691437|31991854|51|35|51|35|51|35|4116|4105|209916|143675|17.218398999999998|10.847664
40638628|40647681|51|35|51|35|51|35|4651|4650|237201|162750|17.218398999999998|10.847664
226243852|226244868|51|35|51|35|51|35|6420|6420|327420|224700|17.218398999999998|10.847664
244935782|244938749|51|35|51|35|51|35|6467|6467|329817|226345|17.230797|10.870934
265226733|265230146|51|35|51|35|51|35|6471|6471|330021|226485|17.225265|11.116123
14192896|14016323|51|35|51|35|51|35|2465|2476|125715|86660|17.219542999999998|11.189938
98896126|98895977|51|35|51|35|51|35|5860|5860|298860|205100|17.225265|11.286067999999998
251488203|251493066|51|35|51|35|51|35|6451|6451|329001|225785|17.226791|11.31382
248674411|248673006|51|35|51|35|51|35|6435|6435|328185|225225|17.233276|11.358642999999999
197291353|197823828|51|35|51|35|51|35|6250|6252|318750|218820|17.225552|11.375046000000001
0|0|51|35|51|35|51|35|356|357|18156|12495|17.22908|11.766434
243274029|243374601|51|35|51|35|51|35|6385|6386|325635|223510|17.230415|11.769675999999999
254402683|254403435|51|35|51|35|51|35|6431|6431|327981|225085|17.238235|11.810493
0|0|51|35|51|35|51|35|100|100|5100|3500|17.236328|11.816216
0|0|51|35|51|35|51|35|100|100|5100|3500|17.268753|11.873244999999999
0|0|51|35|51|35|51|35|100|100|5100|3500|17.269516|11.90052
0|0|51|35|51|35|51|35|100|100|5100|3500|17.274475|11.905289
0|0|51|35|51|35|51|35|100|100|5100|3500|17.280769|11.956596000000001
0|0|51|35|51|35|51|35|100|100|5100|3500|17.303658|12.188148
0|0|51|35|51|35|51|35|100|100|5100|3500|17.312241|12.201977000000001
0|0|51|35|51|35|51|35|100|100|5100|3500|17.310333|12.200165
0|0|51|35|51|35|51|35|100|100|5100|3500|17.311478|12.26368
133341|132831|51|35|51|35|51|35|100|100|5100|3500|17.300034|12.295722999999999
0|0|51|35|51|35|51|35|100|100|5100|3500|17.311859|12.301636
0|0|51|35|51|35|51|35|100|100|5100|3500|17.305946|12.292862
0|0|51|35|51|35|51|35|100|100|5100|3500|17.311287|12.29105
183480|185414|51|35|51|35|51|35|100|100|5100|3500|17.305756|12.293053
151238959|151240072|51|35|51|35|51|35|200|200|10200|7000|17.313004|12.288666000000001
0|0|51|35|51|35|51|35|100|100|5100|3500|17.316246|12.319374
0|0|51|35|51|35|51|35|100|100|5100|3500|17.302132|12.319946
0|0|51|35|51|35|51|35|100|100|5100|3500|17.314242999999998|12.322998
322649|323799|51|35|51|35|51|35|100|100|5100|3500|17.314529|12.324524
0|0|51|35|51|35|51|35|100|100|5100|3500|17.315673999999998|12.325859
0|0|51|35|51|35|51|35|100|100|5100|3500|17.315483|12.3312
0|0|51|35|51|35|51|35|100|100|5100|3500|17.309760999999998|12.339972999999999
121659|122669|51|35|51|35|51|35|100|100|5100|3500|17.309760999999998|12.341499
0|0|51|35|51|35|51|35|100|100|5100|3500|17.311954|12.513733
0|0|51|35|51|35|51|35|100|100|5100|3500|17.324448|12.506485000000001
0|0|51|35|51|35|51|35|100|100|5100|3500|17.321776999999997|12.510489999999999
0|0|51|35|51|35|51|35|100|100|5100|3500|17.315769|12.508965
0|0|51|35|51|35|51|35|100|100|5100|3500|17.322159|12.508011
0|0|51|35|51|35|51|35|100|100|5100|3500|17.319298|12.503815
0|0|51|35|51|35|51|35|100|100|5100|3500|17.333984|12.516403
0|0|51|35|51|35|51|35|100|100|5100|3500|17.325782999999998|12.506866
0|0|51|35|51|35|51|35|100|100|5100|3500|17.32254|12.52079
269204|280537|51|35|51|35|51|35|100|100|5100|3500|17.321587|12.51545
0|0|51|35|51|35|51|35|100|100|5100|3500|17.317963|12.518787
32912|36959|51|35|53|35|51|35|101|100|5153|3500|17.323685|12.510872
0|0|51|35|51|35|51|35|100|100|5100|3500|17.329025|12.511444000000001
0|0|51|35|51|35|51|35|100|100|5100|3500|17.328453|12.517548
0|0|51|35|51|35|51|35|100|100|5100|3500|17.326926999999998|12.518500999999999
0|0|51|35|51|35|51|35|100|100|5100|3500|17.330932999999998|12.524414
0|0|51|35|51|35|51|35|100|100|5100|3500|17.327118|12.525749000000001
40802|40469|51|35|51|35|51|35|100|100|5100|3500|17.325401|12.529564
0|0|51|35|51|35|51|35|100|100|5100|3500|17.33284|12.537766
0|0|51|35|51|35|51|35|100|100|5100|3500|17.331505|12.517166
0|0|51|35|51|35|51|35|100|100|5100|3500|17.333031|12.841988
0|0|51|35|51|35|51|35|100|100|5100|3500|17.332459|12.834549
0|0|51|35|51|35|51|35|100|100|5100|3500|17.32769|12.841606
0|0|51|35|51|35|51|35|100|100|5100|3500|17.338943|12.838173
0|0|51|35|51|35|51|35|136|137|6936|4795|17.335701|12.836838
0|0|51|35|51|35|51|35|101|100|5151|3500|17.328262|12.841988
0|0|51|35|51|35|51|35|100|100|5100|3500|17.324638|12.848091
0|0|51|35|51|35|51|35|100|100|5100|3500|17.339706|12.837029
0|0|51|35|51|35|51|35|100|100|5100|3500|17.346954|12.839699000000001
0|0|51|35|51|35|51|35|100|100|5100|3500|17.333220999999998|12.839508
0|0|51|35|51|35|51|35|100|100|5100|3500|17.349242999999998|12.849998
15333|15922|51|35|51|35|51|35|100|100|5100|3500|17.343521|12.843895
0|0|51|35|51|35|51|35|100|100|5100|3500|17.337418|12.853432000000002
0|0|51|35|51|35|51|35|100|100|5100|3500|17.340279000000002|12.848091
109085|109386|51|35|51|35|51|35|100|100|5100|3500|17.338181|12.841415
0|0|51|35|51|35|51|35|100|100|5100|3500|17.335892|12.850571
0|0|51|35|51|35|51|35|100|100|5100|3500|17.348671|12.838173
0|0|51|35|51|35|51|35|100|100|5100|3500|17.348098999999998|12.84523
0|0|51|35|51|35|51|35|100|100|5100|3500|17.342758|12.854004
0|0|51|35|51|35|51|35|100|100|5100|3500|17.342949|12.853527
0|0|51|35|51|35|51|35|100|100|5100|3500|17.332459|12.85677
0|0|51|35|51|35|51|35|100|100|5100|3500|17.349625|12.856102
0|0|51|35|51|35|51|35|100|100|5100|3500|17.341042|12.851714999999999
0|0|51|35|51|35|51|35|100|100|5100|3500|17.345619|12.856483
107789|109402|51|35|51|35|51|35|100|100|5100|3500|17.338848000000002|12.865257000000001
0|0|51|35|51|35|51|35|100|100|5100|3500|17.343426|12.86478
430819|432756|51|35|51|35|51|35|100|100|5100|3500|17.344093|12.852097
0|0|51|35|51|35|51|35|100|100|5100|3500|17.349625|12.858772
0|0|51|35|51|35|51|35|100|100|5100|3500|17.345047|12.852097
0|0|51|35|51|35|51|35|100|100|5100|3500|17.348576|12.864113
0|0|51|35|51|35|51|35|100|100|5100|3500|17.355536999999998|12.86087
0|0|51|35|51|35|51|35|100|100|5100|3500|17.347336|12.861061
0|0|51|35|51|35|51|35|100|100|5100|3500|17.354584|12.874125999999999
0|0|51|35|51|35|51|35|100|100|5100|3500|17.338943|12.867546
0|0|51|35|51|35|51|35|100|100|5100|3500|17.354201999999997|12.865447999999999
0|0|51|35|51|35|51|35|100|100|5100|3500|17.338943|12.881851
0|0|51|35|51|35|51|35|100|100|5100|3500|17.353821|12.870979
0|0|51|35|51|35|51|35|100|100|5100|3500|17.348385|12.869835
0|0|51|35|51|35|51|35|100|100|5100|3500|17.342567000000003|12.877846
0|0|51|35|51|35|51|35|100|100|5100|3500|17.354774|12.902069000000001
0|0|51|35|51|35|51|35|100|100|5100|3500|17.354201999999997|12.903976
27887|27491|51|35|51|35|51|35|100|100|5100|3500|17.355156|12.914276
0|0|51|35|51|35|51|35|100|100|5100|3500|17.361069|12.894630000000001
0|0|51|35|51|35|51|35|100|100|5100|3500|17.359543|12.896919
0|0|51|35|51|35|51|35|100|100|5100|3500|17.402267000000002|12.95929
190589|188896|51|35|51|35|51|35|100|100|5100|3500|18.326569|20.690154999999997
0|0|51|35|51|35|51|35|100|100|5100|3500|18.326569|20.858574
344626|345873|51|35|51|35|51|35|100|100|5100|3500|18.326569|20.858574
0|0|51|35|51|35|51|35|100|100|5100|3500|18.326569|20.858574
0|0|51|35|51|35|51|35|100|100|5100|3500|17.219973|10.84671
566161|571710|51|35|51|35|51|35|100|100|5100|3500|17.219973|10.84671
0|0|51|35|51|35|51|35|100|100|5100|3500|17.219973|10.84671
0|0|51|35|51|35|51|35|100|100|5100|3500|17.219542999999998|11.142635
0|0|51|35|51|35|51|35|100|100|5100|3500|17.230797|11.342621000000001
0|0|51|35|51|35|51|35|100|100|5100|3500|17.234420999999998|11.748505
835916|836950|51|35|51|35|51|35|500|500|25500|17500|17.236328|11.828613
912122|912468|51|35|51|35|51|35|500|500|25500|17500|17.268753|11.873244999999999
946988|950977|51|35|51|35|51|35|500|500|25500|17500|17.269516|11.90052
500830|500856|51|35|51|35|51|35|500|500|25500|17500|17.271995999999998|11.890411
490883|491086|51|35|51|35|51|35|500|500|25500|17500|17.280769|11.961651
1304014|1303792|51|35|51|35|51|35|500|500|25500|17500|17.313671|12.199306
507937|507482|51|35|51|35|51|35|500|500|25500|17500|17.320442|12.201309
784352|784738|51|35|51|35|51|35|500|500|25500|17500|17.30547|12.227821
844503|844890|51|35|51|35|51|35|500|500|25500|17500|17.304802|12.278557000000001
727229|727974|51|35|51|35|51|35|500|500|25500|17500|17.300034|12.293053
465994|466351|51|35|51|35|51|35|500|500|25500|17500|17.308903|12.289810000000001
252666|252926|51|35|51|35|51|35|500|500|25500|17500|17.30423|12.293625
166875|166901|51|35|51|35|51|35|500|500|25500|17500|17.308426|12.288857
1297270|1298074|51|35|51|35|51|35|500|500|25500|17500|17.315292000000003|12.288666000000001
248409|247254|51|35|51|35|51|35|500|500|25500|17500|17.316246|12.323761
679676|684311|51|35|51|35|51|35|500|500|25500|17500|17.310715|12.315369
728226|729525|51|35|51|35|51|35|500|500|25500|17500|17.307854000000003|12.324524
1739863|1741559|51|35|51|35|51|35|500|500|25500|17500|17.316246|12.335777
1268257|1272903|51|35|51|35|51|35|500|500|25500|17500|17.315673999999998|12.323952
492713|492551|51|35|51|35|51|35|500|500|25500|17500|17.315292000000003|12.3312
477679|478991|51|35|51|35|51|35|500|500|25500|17500|17.309760999999998|12.334251
73420|72979|51|35|51|35|51|35|500|500|25500|17500|17.312622|12.336159
716383|715728|51|35|51|35|51|35|500|500|25500|17500|17.315292000000003|12.51564
446651|448490|51|35|51|35|51|35|500|500|25500|17500|17.330170000000003|12.510014
466483|467228|51|35|51|35|51|35|500|500|25500|17500|17.331314000000003|12.500572
243086|244507|51|35|51|35|51|35|500|500|25500|17500|17.316437|12.51564
565711|565675|51|35|51|35|51|35|500|500|25500|17500|17.315102|12.507819999999999
977879|978663|51|35|51|35|51|35|500|500|25500|17500|17.323494|12.507819999999999
880827|880526|51|35|51|35|51|35|500|500|25500|17500|17.328262|12.50267
251696|251819|51|35|51|35|51|35|500|500|25500|17500|17.324351999999998|12.516594
549226|549936|51|35|51|35|51|35|500|500|25500|17500|17.322731|12.514114
450467|450784|51|35|51|35|51|35|500|500|25500|17500|17.322731|12.522125
407518|407936|51|35|51|35|51|35|500|500|25500|17500|17.335129000000002|12.515259
534964|535022|51|35|51|35|51|35|500|500|25500|17500|17.334366|12.507914999999999
667884|667339|51|35|51|35|51|35|500|500|25500|17500|17.325592|12.510681
230876|230843|51|35|51|35|51|35|500|500|25500|17500|17.328357999999998|12.503433
327523|326975|51|35|51|35|51|35|500|500|25500|17500|17.323685|12.532043
271762|271564|51|35|51|35|51|35|500|500|25500|17500|17.331505|12.520599
926938|927905|51|35|51|35|51|35|500|500|25500|17500|17.333984|12.514687
572427|573061|51|35|51|35|51|35|500|500|25500|17500|17.321205|12.525749000000001
895345|895503|51|35|51|35|51|35|500|500|25500|17500|17.329979|12.537003
405298|405440|51|35|51|35|51|35|500|500|25500|17500|17.331314000000003|12.52594
445083|445494|51|35|51|35|51|35|500|500|25500|17500|17.337799|12.841988
348537|348770|51|35|51|35|51|35|500|500|25500|17500|17.342758|12.828445
325819|326399|51|35|51|35|51|35|500|500|25500|17500|17.326164000000002|12.842178
754920|756070|51|35|51|35|51|35|500|500|25500|17500|17.339325|12.838364
105603|105375|51|35|51|35|51|35|500|500|25500|17500|17.347527|12.829208
945292|946093|51|35|51|35|51|35|500|500|25500|17500|17.335701|12.836838
618072|618394|51|35|51|35|51|35|500|500|25500|17500|17.328262|12.84256
921028|922046|51|35|51|35|51|35|500|500|25500|17500|17.324638|12.848091
404850|406466|51|35|51|35|51|35|500|500|25500|17500|17.335129000000002|12.848091
501207|501943|51|35|51|35|51|35|500|500|25500|17500|17.346954|12.837791000000001
1275853|1275399|51|35|51|35|51|35|500|500|25500|17500|17.333220999999998|12.84256
587309|586709|51|35|51|35|51|35|500|500|25500|17500|17.344761|12.849998
645198|646467|51|35|51|35|51|35|500|500|25500|17500|17.349434|12.843895
970477|971769|51|35|51|35|51|35|500|500|25500|17500|17.340469|12.853432000000002
692392|692214|51|35|51|35|51|35|500|500|25500|17500|17.340279000000002|12.845421
880663|881166|51|35|51|35|51|35|500|500|25500|17500|17.341423000000002|12.844275999999999
261570|262083|51|35|51|35|51|35|500|500|25500|17500|17.343616|12.852859
931772|931311|51|35|51|35|51|35|500|500|25500|17500|17.346764|12.843703999999999
557284|559103|51|35|51|35|51|35|500|500|25500|17500|17.342663|12.843513
47468|47847|51|35|51|35|51|35|500|500|25500|17500|17.343329999999998|12.854004
638597|638789|51|35|51|35|51|35|500|500|25500|17500|17.343521|12.854958
306217|306351|51|35|51|35|51|35|500|500|25500|17500|17.341614|12.862778
344921|345403|51|35|51|35|51|35|500|500|25500|17500|17.344093|12.856102
364643|365044|51|35|51|35|51|35|500|500|25500|17500|17.349052|12.866974
1108096|1109142|51|35|51|35|51|35|500|500|25500|17500|17.344475|12.861538000000001
811681|815086|51|35|51|35|51|35|500|500|25500|17500|17.339134|12.853432000000002
17310|17129|51|35|51|35|51|35|500|500|25500|17500|17.336464000000003|12.872505
1176076|1177548|51|35|51|35|51|35|500|500|25500|17500|17.339039|12.852669
520877|521092|51|35|51|35|51|35|500|500|25500|17500|17.349625|12.865829
574669|574797|51|35|51|35|51|35|500|500|25500|17500|17.345047|12.857056
505309|505704|51|35|51|35|51|35|500|500|25500|17500|17.354012|12.852859
930545|930297|51|35|51|35|51|35|500|500|25500|17500|17.347145|12.862206
863801|865198|51|35|51|35|51|35|500|500|25500|17500|17.354012|12.865639
1348362|1350348|51|35|51|35|51|35|500|500|25500|17500|17.349815|12.870216000000001
644889|644896|51|35|51|35|51|35|500|500|25500|17500|17.353821|12.862587
650351|650475|51|35|51|35|51|35|500|500|25500|17500|17.354012|12.863922
517082|518913|51|35|51|35|51|35|500|500|25500|17500|17.347717000000003|12.871552000000001
1050379|1051894|51|35|51|35|51|35|500|500|25500|17500|17.338943|12.876511
384256|384733|51|35|51|35|51|35|500|500|25500|17500|17.345905|12.875938
259949|260349|51|35|51|35|51|35|500|500|25500|17500|17.352867|12.864875999999999
1072693|1073254|51|35|51|35|51|35|500|500|25500|17500|17.352295|12.905693
711814|711402|51|35|51|35|51|35|500|500|25500|17500|17.354774|12.913895
327995|327977|51|35|51|35|51|35|500|500|25500|17500|17.351437|12.887955
543010|543620|51|35|51|35|51|35|500|500|25500|17500|17.355728|12.914276
245559|246242|51|35|51|35|51|35|500|500|25500|17500|17.355156|12.894630000000001
1000093|1001073|51|35|51|35|51|35|500|500|25500|17500|17.350388|12.896919
305427|305311|51|35|51|35|51|35|500|500|25500|17500|17.366791|12.956619
600409|600708|51|35|51|35|51|35|500|500|25500|17500|17.949676999999998|14.929198999999999
1167645|1174538|51|35|51|35|51|35|500|500|25500|17500|18.342209|20.550728
1221997|1224935|51|35|51|35|51|35|500|500|25500|17500|18.342209|20.550728
392060|392125|51|35|51|35|51|35|500|500|25500|17500|18.342209|20.550728
620500|620233|51|35|51|35|51|35|500|500|25500|17500|17.780304|20.550728
1408639|1418246|51|35|51|35|51|35|500|500|25500|17500|17.218398999999998|10.847664
767184|766779|51|35|51|35|51|35|500|500|25500|17500|17.218398999999998|10.847664
428996|429735|51|35|51|35|51|35|500|500|25500|17500|17.218398999999998|10.847664
751943|754444|51|35|51|35|51|35|500|500|25500|17500|17.223357999999998|10.870934
612048|614739|51|35|51|35|51|35|500|500|25500|17500|17.230988|11.120796
226000|226102|51|35|51|35|51|35|500|500|25500|17500|17.219542999999998|11.157227
2799012|2799613|51|35|51|35|51|35|1000|1000|51000|35000|17.225265|11.283684
1593241|1594886|51|35|51|35|51|35|1000|1000|51000|35000|17.219542999999998|11.290741
1929558|1930225|51|35|51|35|51|35|1000|1000|51000|35000|17.226982|11.329269
3516246|3518238|51|35|51|35|51|35|1000|1000|51000|35000|17.230605999999998|11.365317999999998
3177427|3178237|51|35|51|35|51|35|1000|1000|51000|35000|17.222786|11.375046000000001
1802189|1803224|51|35|51|35|51|35|1000|1000|51000|35000|17.22908|11.768627
1574186|1574281|51|35|51|35|51|35|1000|1000|51000|35000|17.230415|11.769675999999999
1974367|1972090|51|35|51|35|51|35|698|699|35598|24465|17.237663|11.820221
144344|143841|51|35|51|35|51|35|188|189|9588|6615|17.239189|11.857224
1147924|1148831|51|35|51|35|51|35|927|926|47277|32410|17.268753|11.892319
2518631|2519322|51|35|51|35|51|35|1000|1000|51000|35000|17.269516|11.891936999999999
1328772|1329857|51|35|51|35|51|35|1000|1000|51000|35000|17.274475|11.905289
1512033|1512255|51|35|51|35|51|35|1000|1000|51000|35000|17.280769|11.966705000000001
1450913|1451215|51|35|51|35|51|35|1000|1000|51000|35000|17.317009|12.200928
1660939|1664304|51|35|51|35|51|35|1000|1000|51000|35000|17.312241|12.202644
3213175|3219511|51|35|51|35|51|35|1000|1000|51000|35000|17.310333|12.196541
1784803|1787077|51|35|51|35|51|35|1000|1000|51000|35000|17.311478|12.268639
1722746|1724035|51|35|51|35|51|35|1000|1000|51000|35000|17.305374|12.295722999999999
2647529|2648457|51|35|51|35|51|35|1000|1000|51000|35000|17.311859|12.301636
2931719|2931541|51|35|51|35|51|35|1000|1000|51000|35000|17.305946|12.29372
1692272|1692504|51|35|51|35|51|35|1000|1000|51000|35000|17.307758|12.289619
1552880|1552079|51|35|51|35|51|35|1000|1000|51000|35000|17.305564999999998|12.292767
2193109|2193385|51|35|51|35|51|35|1000|1000|51000|35000|17.315292000000003|12.290668
1736886|1738038|51|35|51|35|51|35|1000|1000|51000|35000|17.316246|12.323761
2101412|2102363|51|35|51|35|51|35|1000|1000|51000|35000|17.30547|12.319946
2517923|2518055|51|35|51|35|51|35|1000|1000|51000|35000|17.308235|12.321854
2101592|2102040|51|35|51|35|51|35|1000|1000|51000|35000|17.323875|12.324524
2487846|2488619|51|35|51|35|51|35|1000|1000|51000|35000|17.315673999999998|12.332153
3256384|3256919|51|35|51|35|51|35|1000|1000|51000|35000|17.309760999999998|12.332058
1501893|1502263|51|35|51|35|51|35|1000|1000|51000|35000|17.315483|12.325096
2594237|2594510|51|35|51|35|51|35|1000|1000|51000|35000|17.320823999999998|12.339400999999999
1838029|1839015|51|35|51|35|51|35|1000|1000|51000|35000|17.314148|12.511921000000001
2771934|2772736|51|35|51|35|51|35|1000|1000|51000|35000|17.32769|12.500572
2467410|2467388|51|35|51|35|51|35|1000|1000|51000|35000|17.319107000000002|12.513065
2047546|2047590|51|35|51|35|51|35|1000|1000|51000|35000|17.315102|12.508965
1649294|1649768|51|35|51|35|51|35|1000|1000|51000|35000|17.322826|12.510489999999999
2093380|2093881|51|35|51|35|51|35|1000|1000|51000|35000|17.32378|12.50267
3388991|3389677|51|35|51|35|51|35|1000|1000|51000|35000|17.321205|12.516594
2464558|2465086|51|35|51|35|51|35|1000|1000|51000|35000|17.330551|12.513924000000001
1712304|1709347|51|35|51|35|51|35|1000|1000|51000|35000|17.322731|12.522125
2351631|2352527|51|35|51|35|51|35|1000|1000|51000|35000|17.328644|12.517261999999999
2701467|2701896|51|35|51|35|51|35|1000|1000|51000|35000|17.340469|12.508202
1981131|1982041|51|35|51|35|51|35|1000|1000|51000|35000|17.323685|12.510872
2156623|2157219|51|35|51|35|51|35|1000|1000|51000|35000|17.333603|12.512684
1301274|1302307|51|35|51|35|51|35|1000|1000|51000|35000|17.323494|12.517548
3503224|3504575|51|35|51|35|51|35|1000|1000|51000|35000|17.336845|12.517738
1867229|1868363|51|35|51|35|51|35|1000|1000|51000|35000|17.328072|12.514687
2070387|2071610|51|35|51|35|51|35|1000|1000|51000|35000|17.323303|12.525749000000001
3748593|3749692|51|35|51|35|51|35|1000|1000|51000|35000|17.327118|12.537003
2202493|2202641|51|35|51|35|51|35|1000|1000|51000|35000|17.33284|12.531089999999999
2331333|2331391|51|35|51|35|51|35|1000|1000|51000|35000|17.337799|12.837696000000001
1849138|1848874|51|35|51|35|51|35|1000|1000|51000|35000|17.342758|12.828445
1918382|1918374|51|35|51|35|51|35|1000|1000|51000|35000|17.326164000000002|12.842178
3003737|3004206|51|35|51|35|51|35|1000|1000|51000|35000|17.33036|12.838364
2630603|2631512|51|35|51|35|51|35|1000|1000|51000|35000|17.341995|12.836647
2332099|2332449|51|35|51|35|51|35|1000|1000|51000|35000|17.334938|12.836838
1993857|1993221|51|35|51|35|51|35|1000|1000|51000|35000|17.324638|12.841988
2910096|2909618|51|35|51|35|51|35|1000|1000|51000|35000|17.327309|12.848091
2337893|2339078|51|35|51|35|51|35|1000|1000|51000|35000|17.330551|12.848091
1073736|1074344|51|35|51|35|51|35|1000|1000|51000|35000|17.346954|12.837791000000001
1966139|1966294|51|35|51|35|51|35|1000|1000|51000|35000|17.333220999999998|12.84256
1238905|1239061|51|35|51|35|51|35|931|931|47481|32585|17.340279000000002|12.849236
